algo,condition,seed,episode,return,length,switched,fired_at
PPO_DR,C1,4,0,206.82250010793038,447,False,
PPO_DR,C1,4,1,128.64473016789188,633,False,
PPO_DR,C1,4,2,-27.78259849194376,340,False,
PPO_DR,C1,4,3,183.51477145316838,428,False,
PPO_DR,C1,4,4,203.7057629263909,504,False,
PPO_DR,C1,4,5,170.66568690084216,437,False,
PPO_DR,C1,4,6,106.26866589077859,1000,False,
PPO_DR,C1,4,7,221.42903351172868,418,False,
PPO_DR,C1,4,8,227.9288336892829,654,False,
PPO_DR,C1,4,9,219.0056497009071,440,False,
PPO_DR,C1,4,10,225.02804522808106,456,False,
PPO_DR,C1,4,11,162.0816323214242,418,False,
PPO_DR,C1,4,12,108.07033773791842,1000,False,
PPO_DR,C1,4,13,214.19680596396842,420,False,
PPO_DR,C1,4,14,244.87543679269226,435,False,
PPO_DR,C1,4,15,115.37324775848431,1000,False,
PPO_DR,C1,4,16,-40.20079808514862,394,False,
PPO_DR,C1,4,17,240.62117364347512,480,False,
PPO_DR,C1,4,18,118.13304751536857,1000,False,
PPO_DR,C1,4,19,223.92576557725243,443,False,
PPO_DR,C2,4,0,-5.956116363571525,264,False,
PPO_DR,C2,4,1,-57.553564525969904,279,False,
PPO_DR,C2,4,2,-45.24183820552847,248,False,
PPO_DR,C2,4,3,-25.111362145853647,279,False,
PPO_DR,C2,4,4,-19.170012433338982,275,False,
PPO_DR,C2,4,5,-7.951243659504044,309,False,
PPO_DR,C2,4,6,-1.3044351194363486,282,False,
PPO_DR,C2,4,7,7.351664306545501,291,False,
PPO_DR,C2,4,8,3.3248090327601147,263,False,
PPO_DR,C2,4,9,8.485067465909665,274,False,
PPO_DR,C2,4,10,248.1079156757381,365,False,
PPO_DR,C2,4,11,-4.108867696762985,290,False,
PPO_DR,C2,4,12,-24.202734750858184,268,False,
PPO_DR,C2,4,13,-13.486011351511848,287,False,
PPO_DR,C2,4,14,-1.34244969627089,280,False,
PPO_DR,C2,4,15,249.5960229434739,366,False,
PPO_DR,C2,4,16,-48.250485284379565,270,False,
PPO_DR,C2,4,17,21.756935495288047,280,False,
PPO_DR,C2,4,18,-20.852840989376332,267,False,
PPO_DR,C2,4,19,0.006515468950780701,266,False,
PPO_DR,C3,4,0,-28.95492223449621,246,True,200.0
PPO_DR,C3,4,1,-20.253263399568354,268,True,200.0
PPO_DR,C3,4,2,-76.27894708714481,242,True,200.0
PPO_DR,C3,4,3,-27.706914709373905,254,True,200.0
PPO_DR,C3,4,4,-28.150462597807277,250,True,200.0
PPO_DR,C3,4,5,-16.815047088653557,265,True,200.0
PPO_DR,C3,4,6,16.05078882151166,263,True,200.0
PPO_DR,C3,4,7,5.104048873446047,258,True,200.0
PPO_DR,C3,4,8,0.5903481622131181,256,True,200.0
PPO_DR,C3,4,9,-31.593519262838697,249,True,200.0
PPO_DR,C3,4,10,13.144725024987281,257,True,200.0
PPO_DR,C3,4,11,-26.624827024598986,261,True,200.0
PPO_DR,C3,4,12,-24.840094376021682,252,True,200.0
PPO_DR,C3,4,13,-32.03903698130324,247,True,200.0
PPO_DR,C3,4,14,1.2218560000999474,255,True,200.0
PPO_DR,C3,4,15,10.245459843412888,247,True,200.0
PPO_DR,C3,4,16,8.58652884371395,263,True,200.0
PPO_DR,C3,4,17,-6.465312215933579,255,True,200.0
PPO_DR,C3,4,18,-23.742537189766807,255,True,200.0
PPO_DR,C3,4,19,-13.01993416862635,250,True,200.0
PPO_DR,C4,4,0,-5.956116363571525,264,True,262.0
PPO_DR,C4,4,1,-57.553564525969904,279,True,273.0
PPO_DR,C4,4,2,-45.24183820552847,248,False,
PPO_DR,C4,4,3,-25.111362145853647,279,True,277.0
PPO_DR,C4,4,4,-20.276348443153054,263,True,211.0
PPO_DR,C4,4,5,-187.24795123083044,561,True,304.0
PPO_DR,C4,4,6,-1.3044351194363486,282,True,279.0
PPO_DR,C4,4,7,7.351664306545501,291,True,289.0
PPO_DR,C4,4,8,3.3248090327601147,263,True,259.0
PPO_DR,C4,4,9,8.485067465909665,274,True,234.0
PPO_DR,C4,4,10,248.47469103805426,373,True,281.0
PPO_DR,C4,4,11,2.355498608375896,291,True,284.0
PPO_DR,C4,4,12,-24.202734750858184,268,True,257.0
PPO_DR,C4,4,13,-13.486011351511848,287,True,285.0
PPO_DR,C4,4,14,3.8864482487913534,270,True,222.0
PPO_DR,C4,4,15,250.6322606745486,371,True,292.0
PPO_DR,C4,4,16,-48.250485284379565,270,True,261.0
PPO_DR,C4,4,17,16.401768595831854,267,True,213.0
PPO_DR,C4,4,18,-31.60354986481771,264,True,222.0
PPO_DR,C4,4,19,-0.2115608750410587,266,True,249.0
PPO_DR,C6,4,0,206.82250010793038,447,False,
PPO_DR,C6,4,1,-174.46984518700418,609,True,477.0
PPO_DR,C6,4,2,-27.78259849194376,340,False,
PPO_DR,C6,4,3,183.51477145316838,428,False,
PPO_DR,C6,4,4,203.7057629263909,504,False,
PPO_DR,C6,4,5,170.66568690084216,437,False,
PPO_DR,C6,4,6,106.26866589077859,1000,False,
PPO_DR,C6,4,7,221.42903351172868,418,False,
PPO_DR,C6,4,8,227.9288336892829,654,False,
PPO_DR,C6,4,9,219.0056497009071,440,False,
PPO_DR,C6,4,10,225.02804522808106,456,False,
PPO_DR,C6,4,11,162.0816323214242,418,False,
PPO_DR,C6,4,12,214.8598722912069,636,True,609.0
PPO_DR,C6,4,13,214.19680596396842,420,False,
PPO_DR,C6,4,14,244.87543679269226,435,False,
PPO_DR,C6,4,15,223.12792572224575,633,True,609.0
PPO_DR,C6,4,16,-40.20079808514862,394,False,
PPO_DR,C6,4,17,240.62117364347512,480,False,
PPO_DR,C6,4,18,225.53998729997454,644,True,609.0
PPO_DR,C6,4,19,223.92576557725243,443,False,
PPO_DR,C5,4,0,-4.490416573979147,261,True,222.0
PPO_DR,C5,4,1,-23.92888059395399,277,True,222.0
PPO_DR,C5,4,2,-63.78735143147806,244,True,213.0
PPO_DR,C5,4,3,-25.111362145853647,279,False,281.0
PPO_DR,C5,4,4,-22.423580967461007,275,True,222.0
PPO_DR,C5,4,5,-195.76164465067265,577,True,249.0
PPO_DR,C5,4,6,-1.3044351194363486,282,True,249.0
PPO_DR,C5,4,7,7.351664306545501,291,True,273.0
PPO_DR,C5,4,8,3.3248090327601147,263,True,234.0
PPO_DR,C5,4,9,8.485067465909665,274,True,257.0
PPO_DR,C5,4,10,249.03452307237285,370,True,279.0
PPO_DR,C5,4,11,2.355498608375896,291,True,259.0
PPO_DR,C5,4,12,-24.202734750858184,268,True,257.0
PPO_DR,C5,4,13,-13.595950447325038,287,True,261.0
PPO_DR,C5,4,14,-1.34244969627089,280,True,257.0
PPO_DR,C5,4,15,14.478114320607872,260,True,211.0
PPO_DR,C5,4,16,-48.250485284379565,270,False,285.0
PPO_DR,C5,4,17,16.401768595831854,267,True,213.0
PPO_DR,C5,4,18,-20.852840989376332,267,False,304.0
PPO_DR,C5,4,19,0.006515468950780701,266,False,284.0
PPO,C1,0,0,281.11453664722217,347,False,
PPO,C1,0,1,277.13772053176405,358,False,
PPO,C1,0,2,250.16176980340538,351,False,
PPO,C1,0,3,302.7634803493545,320,False,
PPO,C1,0,4,243.96286218757663,364,False,
PPO,C1,0,5,234.73639305637056,364,False,
PPO,C1,0,6,253.3046282641763,339,False,
PPO,C1,0,7,238.92672155825855,350,False,
PPO,C1,0,8,271.81907948430717,351,False,
PPO,C1,0,9,243.28315435290855,379,False,
PPO,C1,0,10,249.0930542077184,327,False,
PPO,C1,0,11,218.85658917629644,346,False,
PPO,C1,0,12,251.41396989415034,354,False,
PPO,C1,0,13,269.4751079396782,348,False,
PPO,C1,0,14,247.18808663437957,334,False,
PPO,C1,0,15,263.5826943575819,352,False,
PPO,C1,0,16,211.68295557111998,368,False,
PPO,C1,0,17,237.70891994183108,366,False,
PPO,C1,0,18,282.9943252446086,338,False,
PPO,C1,0,19,226.57519092931656,388,False,
PPO,C2,0,0,40.75487889464415,247,False,
PPO,C2,0,1,47.47963375429288,269,False,
PPO,C2,0,2,26.811952780914282,262,False,
PPO,C2,0,3,302.8289641557918,314,False,
PPO,C2,0,4,21.36649355694054,262,False,
PPO,C2,0,5,3.928197663200933,264,False,
PPO,C2,0,6,36.95829607252341,271,False,
PPO,C2,0,7,26.7573520336487,252,False,
PPO,C2,0,8,56.992508416496236,242,False,
PPO,C2,0,9,-6.64605890694412,249,False,
PPO,C2,0,10,27.48060899804284,268,False,
PPO,C2,0,11,-17.258852183391497,254,False,
PPO,C2,0,12,22.475428909059204,256,False,
PPO,C2,0,13,35.65401697862268,270,False,
PPO,C2,0,14,31.771964025633793,271,False,
PPO,C2,0,15,21.209329983365308,271,False,
PPO,C2,0,16,220.62377947848648,342,False,
PPO,C2,0,17,-10.014861293022463,254,False,
PPO,C2,0,18,46.8599367186726,251,False,
PPO,C2,0,19,-4.87149553146196,255,False,
PPO,C3,0,0,24.783738102829588,239,True,200.0
PPO,C3,0,1,45.74411528904807,246,True,200.0
PPO,C3,0,2,22.192996922682823,240,True,200.0
PPO,C3,0,3,299.94737719341026,295,True,200.0
PPO,C3,0,4,24.256204541927644,253,True,200.0
PPO,C3,0,5,-0.03186119492556827,247,True,200.0
PPO,C3,0,6,259.3708549511824,306,True,200.0
PPO,C3,0,7,11.255379872960518,240,True,200.0
PPO,C3,0,8,45.51603618987039,237,True,200.0
PPO,C3,0,9,-22.247255747166946,244,True,200.0
PPO,C3,0,10,242.83378832765575,345,True,200.0
PPO,C3,0,11,-27.452832194524078,242,True,200.0
PPO,C3,0,12,15.631920725304212,241,True,200.0
PPO,C3,0,13,36.826864430260684,250,True,200.0
PPO,C3,0,14,262.02097631764696,307,True,200.0
PPO,C3,0,15,45.141773585178356,262,True,200.0
PPO,C3,0,16,-12.207166283682142,243,True,200.0
PPO,C3,0,17,-5.072362298031848,242,True,200.0
PPO,C3,0,18,47.024434109762666,242,True,200.0
PPO,C3,0,19,-9.293359361722693,249,True,200.0
PPO,C4,0,0,40.06094132544854,247,True,244.0
PPO,C4,0,1,47.47963375429288,269,False,
PPO,C4,0,2,26.811952780914282,262,False,
PPO,C4,0,3,302.7779334446641,314,True,244.0
PPO,C4,0,4,21.36649355694054,262,False,
PPO,C4,0,5,3.928197663200933,264,False,
PPO,C4,0,6,36.95829607252341,271,False,
PPO,C4,0,7,29.266848697515485,252,True,249.0
PPO,C4,0,8,53.44156797485152,242,True,238.0
PPO,C4,0,9,-6.9199511380270025,249,True,247.0
PPO,C4,0,10,27.48060899804284,268,False,
PPO,C4,0,11,-17.258852183391497,254,False,
PPO,C4,0,12,22.475428909059204,256,False,
PPO,C4,0,13,35.65401697862268,270,False,
PPO,C4,0,14,31.771964025633793,271,False,
PPO,C4,0,15,21.209329983365308,271,False,
PPO,C4,0,16,220.62377947848648,342,False,
PPO,C4,0,17,-10.014861293022463,254,False,
PPO,C4,0,18,46.8599367186726,251,False,
PPO,C4,0,19,-4.87149553146196,255,False,
PPO,C6,0,0,281.11453664722217,347,False,
PPO,C6,0,1,277.13772053176405,358,False,
PPO,C6,0,2,250.16176980340538,351,False,
PPO,C6,0,3,303.0618102647944,321,True,249.0
PPO,C6,0,4,243.96286218757663,364,False,
PPO,C6,0,5,234.73639305637056,364,False,
PPO,C6,0,6,253.3046282641763,339,False,
PPO,C6,0,7,238.92672155825855,350,False,
PPO,C6,0,8,271.81907948430717,351,False,
PPO,C6,0,9,243.28315435290855,379,False,
PPO,C6,0,10,249.0930542077184,327,False,
PPO,C6,0,11,218.85658917629644,346,False,
PPO,C6,0,12,251.41396989415034,354,False,
PPO,C6,0,13,269.4751079396782,348,False,
PPO,C6,0,14,247.18808663437957,334,False,
PPO,C6,0,15,263.5826943575819,352,False,
PPO,C6,0,16,211.68295557111998,368,False,
PPO,C6,0,17,237.70891994183108,366,False,
PPO,C6,0,18,282.9943252446086,338,False,
PPO,C6,0,19,226.57519092931656,388,False,
PPO,C5,0,0,40.75487889464415,247,False,247.0
PPO,C5,0,1,53.919922546037355,269,True,238.0
PPO,C5,0,2,30.45356950311873,263,True,249.0
PPO,C5,0,3,302.7779334446641,314,True,244.0
PPO,C5,0,4,21.36649355694054,262,True,244.0
PPO,C5,0,5,3.928197663200933,264,True,244.0
PPO,C5,0,6,42.601105013032736,274,True,244.0
PPO,C5,0,7,43.38916051174752,255,True,244.0
PPO,C5,0,8,56.992508416496236,242,False,244.0
PPO,C5,0,9,-6.9199511380270025,249,True,247.0
PPO,C5,0,10,244.47855586166278,341,True,238.0
PPO,C5,0,11,-17.258852183391497,254,True,247.0
PPO,C5,0,12,22.603324670022914,257,True,249.0
PPO,C5,0,13,45.671570639139304,272,True,238.0
PPO,C5,0,14,257.8274404263586,344,True,247.0
PPO,C5,0,15,28.289705715940613,270,True,238.0
PPO,C5,0,16,220.05683646386998,353,True,238.0
PPO,C5,0,17,-10.014861293022463,254,True,249.0
PPO,C5,0,18,46.8599367186726,251,True,249.0
PPO,C5,0,19,-4.87149553146196,255,True,247.0
PPO,C1,1,0,258.4527836336885,287,False,
PPO,C1,1,1,268.82689622945287,273,False,
PPO,C1,1,2,287.3342600185743,288,False,
PPO,C1,1,3,297.2617907681298,291,False,
PPO,C1,1,4,262.44457423480543,280,False,
PPO,C1,1,5,254.30641901597667,293,False,
PPO,C1,1,6,291.9300930748894,298,False,
PPO,C1,1,7,253.04662528722807,277,False,
PPO,C1,1,8,307.3102981433017,294,False,
PPO,C1,1,9,298.410335951475,294,False,
PPO,C1,1,10,281.74594523836254,285,False,
PPO,C1,1,11,251.41219915999713,293,False,
PPO,C1,1,12,276.4785494840941,298,False,
PPO,C1,1,13,259.4060816660928,285,False,
PPO,C1,1,14,259.84144019735265,288,False,
PPO,C1,1,15,251.80310059328758,272,False,
PPO,C1,1,16,259.16396565327386,273,False,
PPO,C1,1,17,275.4090758489749,278,False,
PPO,C1,1,18,278.0200711593257,274,False,
PPO,C1,1,19,270.163460751923,300,False,
PPO,C2,1,0,260.04314642368286,323,False,
PPO,C2,1,1,270.0406998211922,275,False,
PPO,C2,1,2,289.3669224595672,297,False,
PPO,C2,1,3,75.60645847219743,232,False,
PPO,C2,1,4,261.25438075213816,268,False,
PPO,C2,1,5,260.7398193157471,321,False,
PPO,C2,1,6,66.78415011765722,236,False,
PPO,C2,1,7,25.70475730517795,227,False,
PPO,C2,1,8,80.19697233812235,224,False,
PPO,C2,1,9,59.55831908004075,225,False,
PPO,C2,1,10,284.45798423141423,293,False,
PPO,C2,1,11,26.97327686296697,236,False,
PPO,C2,1,12,39.825230273636066,237,False,
PPO,C2,1,13,262.6145824431115,289,False,
PPO,C2,1,14,266.5418008869441,294,False,
PPO,C2,1,15,254.8868317418064,307,False,
PPO,C2,1,16,260.4730198721571,294,False,
PPO,C2,1,17,277.495789377322,292,False,
PPO,C2,1,18,279.71594574491365,302,False,
PPO,C2,1,19,31.89325158796578,228,False,
PPO,C3,1,0,261.18384753316286,299,True,200.0
PPO,C3,1,1,270.1652001552967,262,True,200.0
PPO,C3,1,2,288.84493498962775,275,True,200.0
PPO,C3,1,3,300.14910298428686,282,True,200.0
PPO,C3,1,4,260.9393110182866,263,True,200.0
PPO,C3,1,5,260.74823448013035,314,True,200.0
PPO,C3,1,6,65.1162212750059,232,True,200.0
PPO,C3,1,7,36.40290932668799,230,True,200.0
PPO,C3,1,8,310.4560325067206,278,True,200.0
PPO,C3,1,9,298.69153494313593,280,True,200.0
PPO,C3,1,10,283.90596957866467,279,True,200.0
PPO,C3,1,11,32.02811582516679,234,True,200.0
PPO,C3,1,12,43.16280771243308,237,True,200.0
PPO,C3,1,13,261.82158403427525,289,True,200.0
PPO,C3,1,14,267.23429359203806,287,True,200.0
PPO,C3,1,15,254.7977275796934,287,True,200.0
PPO,C3,1,16,260.1993747391902,266,True,200.0
PPO,C3,1,17,277.18373200918717,266,True,200.0
PPO,C3,1,18,278.881750055275,259,True,200.0
PPO,C3,1,19,35.895821519720755,229,True,200.0
PPO,C4,1,0,260.04314642368286,323,False,
PPO,C4,1,1,270.0406998211922,275,False,
PPO,C4,1,2,289.3669224595672,297,False,
PPO,C4,1,3,75.60645847219743,232,False,
PPO,C4,1,4,261.25438075213816,268,False,
PPO,C4,1,5,260.7398193157471,321,False,
PPO,C4,1,6,66.78415011765722,236,False,
PPO,C4,1,7,25.70475730517795,227,False,
PPO,C4,1,8,80.19697233812235,224,False,
PPO,C4,1,9,59.55831908004075,225,False,
PPO,C4,1,10,284.45798423141423,293,False,
PPO,C4,1,11,26.97327686296697,236,False,
PPO,C4,1,12,39.825230273636066,237,False,
PPO,C4,1,13,262.6145824431115,289,False,
PPO,C4,1,14,266.5418008869441,294,False,
PPO,C4,1,15,254.8868317418064,307,False,
PPO,C4,1,16,260.4730198721571,294,False,
PPO,C4,1,17,277.495789377322,292,False,
PPO,C4,1,18,279.71594574491365,302,False,
PPO,C4,1,19,31.89325158796578,228,False,
PPO,C6,1,0,258.4527836336885,287,False,
PPO,C6,1,1,268.82689622945287,273,False,
PPO,C6,1,2,287.3342600185743,288,False,
PPO,C6,1,3,297.2617907681298,291,False,
PPO,C6,1,4,262.44457423480543,280,False,
PPO,C6,1,5,252.68771829613127,294,True,247.0
PPO,C6,1,6,292.22355178837404,291,True,243.0
PPO,C6,1,7,253.04662528722807,277,False,
PPO,C6,1,8,307.3102981433017,294,False,
PPO,C6,1,9,298.410335951475,294,False,
PPO,C6,1,10,281.74594523836254,285,False,
PPO,C6,1,11,250.88028669006007,296,True,243.0
PPO,C6,1,12,276.4785494840941,298,False,
PPO,C6,1,13,259.4060816660928,285,False,
PPO,C6,1,14,260.17099547284386,286,True,248.0
PPO,C6,1,15,251.80310059328758,272,False,
PPO,C6,1,16,259.16396565327386,273,False,
PPO,C6,1,17,275.4090758489749,278,False,
PPO,C6,1,18,278.0200711593257,274,False,
PPO,C6,1,19,269.83092573381487,287,True,247.0
PPO,C5,1,0,261.18384753316286,299,True,200.0
PPO,C5,1,1,270.1652001552967,262,True,200.0
PPO,C5,1,2,288.84493498962775,275,True,200.0
PPO,C5,1,3,300.14910298428686,282,True,200.0
PPO,C5,1,4,260.9393110182866,263,True,200.0
PPO,C5,1,5,260.74823448013035,314,True,200.0
PPO,C5,1,6,65.1162212750059,232,True,200.0
PPO,C5,1,7,36.40290932668799,230,True,200.0
PPO,C5,1,8,310.4560325067206,278,True,200.0
PPO,C5,1,9,298.69153494313593,280,True,200.0
PPO,C5,1,10,283.90596957866467,279,True,200.0
PPO,C5,1,11,32.02811582516679,234,True,200.0
PPO,C5,1,12,43.16280771243308,237,True,200.0
PPO,C5,1,13,261.82158403427525,289,True,200.0
PPO,C5,1,14,267.23429359203806,287,True,200.0
PPO,C5,1,15,254.7977275796934,287,True,200.0
PPO,C5,1,16,260.1993747391902,266,True,200.0
PPO,C5,1,17,277.18373200918717,266,True,200.0
PPO,C5,1,18,278.881750055275,259,True,200.0
PPO,C5,1,19,35.895821519720755,229,True,200.0
PPO,C1,2,0,220.75038367315886,331,False,
PPO,C1,2,1,132.21443941540653,1000,False,
PPO,C1,2,2,269.67623286956103,331,False,
PPO,C1,2,3,257.42070581676217,376,False,
PPO,C1,2,4,261.213281968973,377,False,
PPO,C1,2,5,256.8645238916944,310,False,
PPO,C1,2,6,255.46796627480188,389,False,
PPO,C1,2,7,251.54315762038516,335,False,
PPO,C1,2,8,246.77134984951647,334,False,
PPO,C1,2,9,249.29871193443168,362,False,
PPO,C1,2,10,280.4650826778029,415,False,
PPO,C1,2,11,255.84290264526265,328,False,
PPO,C1,2,12,225.3167425190117,374,False,
PPO,C1,2,13,268.81874318463065,317,False,
PPO,C1,2,14,267.83507245823637,349,False,
PPO,C1,2,15,248.84596804426414,339,False,
PPO,C1,2,16,283.7144221690179,356,False,
PPO,C1,2,17,269.3978058936781,373,False,
PPO,C1,2,18,265.5943158944169,359,False,
PPO,C1,2,19,261.8461101828091,371,False,
PPO,C2,2,0,-3.8610236907175306,257,False,
PPO,C2,2,1,13.06115778135549,300,False,
PPO,C2,2,2,277.0893818254397,350,False,
PPO,C2,2,3,48.26365794041678,284,False,
PPO,C2,2,4,23.070623301840612,263,False,
PPO,C2,2,5,30.764741126495778,247,False,
PPO,C2,2,6,10.43033855943058,279,False,
PPO,C2,2,7,16.02068475192705,265,False,
PPO,C2,2,8,21.529597345355967,248,False,
PPO,C2,2,9,-7.084862351109024,258,False,
PPO,C2,2,10,44.385430224569916,284,False,
PPO,C2,2,11,12.783938799081568,261,False,
PPO,C2,2,12,-6.662929389587944,267,False,
PPO,C2,2,13,32.47773149320909,240,False,
PPO,C2,2,14,41.845710169233456,268,False,
PPO,C2,2,15,17.64638149545611,265,False,
PPO,C2,2,16,42.746194970231926,253,False,
PPO,C2,2,17,44.58366583624934,268,False,
PPO,C2,2,18,51.6631937099842,278,False,
PPO,C2,2,19,41.04166449132927,310,False,
PPO,C3,2,0,-17.142701271605404,247,True,200.0
PPO,C3,2,1,266.05753200998146,355,True,200.0
PPO,C3,2,2,283.6582667426725,324,True,200.0
PPO,C3,2,3,35.78608713508163,249,True,200.0
PPO,C3,2,4,14.994295296729817,252,True,200.0
PPO,C3,2,5,251.41928393667354,301,True,200.0
PPO,C3,2,6,18.5435018926418,253,True,200.0
PPO,C3,2,7,25.291843516071168,245,True,200.0
PPO,C3,2,8,3.5973691412909687,238,True,200.0
PPO,C3,2,9,-10.578579242074937,248,True,200.0
PPO,C3,2,10,13.56450774534764,251,True,200.0
PPO,C3,2,11,29.843167450249695,242,True,200.0
PPO,C3,2,12,-10.417141959012326,250,True,200.0
PPO,C3,2,13,28.179384238823474,238,True,200.0
PPO,C3,2,14,26.806109366390316,247,True,200.0
PPO,C3,2,15,21.192181264658302,244,True,200.0
PPO,C3,2,16,47.714058304979915,246,True,200.0
PPO,C3,2,17,27.192151352271452,248,True,200.0
PPO,C3,2,18,46.97500196838902,268,True,200.0
PPO,C3,2,19,52.12167162823803,265,True,200.0
PPO,C4,2,0,-3.8610236907175306,257,False,
PPO,C4,2,1,13.06115778135549,300,False,
PPO,C4,2,2,275.00919656235885,351,True,263.0
PPO,C4,2,3,48.26365794041678,284,False,
PPO,C4,2,4,23.070623301840612,263,True,247.0
PPO,C4,2,5,39.07867743840069,248,True,243.0
PPO,C4,2,6,21.020317684885157,276,True,232.0
PPO,C4,2,7,18.29509320161017,265,True,263.0
PPO,C4,2,8,21.529597345355967,248,False,
PPO,C4,2,9,-7.084862351109024,258,False,
PPO,C4,2,10,271.79014199350524,365,True,234.0
PPO,C4,2,11,12.783938799081568,261,False,
PPO,C4,2,12,-6.662929389587944,267,False,
PPO,C4,2,13,32.47773149320909,240,False,
PPO,C4,2,14,41.845710169233456,268,False,
PPO,C4,2,15,17.64638149545611,265,False,
PPO,C4,2,16,42.746194970231926,253,False,
PPO,C4,2,17,44.58366583624934,268,False,
PPO,C4,2,18,51.6631937099842,278,False,
PPO,C4,2,19,41.04166449132927,310,False,
PPO,C6,2,0,220.75038367315886,331,False,
PPO,C6,2,1,240.8374111644183,437,True,412.0
PPO,C6,2,2,269.67623286956103,331,False,
PPO,C6,2,3,257.42070581676217,376,False,
PPO,C6,2,4,261.213281968973,377,False,
PPO,C6,2,5,256.7294561872793,310,True,261.0
PPO,C6,2,6,255.46796627480188,389,False,
PPO,C6,2,7,251.54315762038516,335,False,
PPO,C6,2,8,246.77134984951647,334,False,
PPO,C6,2,9,249.29871193443168,362,False,
PPO,C6,2,10,280.4650826778029,415,True,412.0
PPO,C6,2,11,255.84290264526265,328,False,
PPO,C6,2,12,225.3167425190117,374,False,
PPO,C6,2,13,268.81874318463065,317,False,
PPO,C6,2,14,267.83507245823637,349,False,
PPO,C6,2,15,248.84596804426414,339,False,
PPO,C6,2,16,283.7144221690179,356,False,
PPO,C6,2,17,269.3978058936781,373,False,
PPO,C6,2,18,265.5943158944169,359,False,
PPO,C6,2,19,261.8461101828091,371,False,
PPO,C5,2,0,-3.8610236907175306,257,True,234.0
PPO,C5,2,1,37.27880746664394,296,True,247.0
PPO,C5,2,2,275.00919656235885,351,True,263.0
PPO,C5,2,3,271.36545315516406,362,True,247.0
PPO,C5,2,4,23.070623301840612,263,True,243.0
PPO,C5,2,5,30.764741126495778,247,False,263.0
PPO,C5,2,6,14.117172200870556,278,True,243.0
PPO,C5,2,7,18.29509320161017,265,True,263.0
PPO,C5,2,8,23.54167591092434,248,True,243.0
PPO,C5,2,9,-7.084862351109024,258,True,232.0
PPO,C5,2,10,50.46247885440613,284,True,263.0
PPO,C5,2,11,12.783938799081568,261,False,263.0
PPO,C5,2,12,-11.967220626076312,264,True,234.0
PPO,C5,2,13,32.47773149320909,240,False,247.0
PPO,C5,2,14,269.6165108201458,327,True,234.0
PPO,C5,2,15,24.389029812157872,266,True,263.0
PPO,C5,2,16,46.94178561847423,253,True,232.0
PPO,C5,2,17,42.801558929311454,267,True,247.0
PPO,C5,2,18,54.64942093957663,278,True,247.0
PPO,C5,2,19,265.7971882328349,349,True,232.0
PPO,C1,3,0,221.74228569233094,336,False,
PPO,C1,3,1,262.2205637502863,333,False,
PPO,C1,3,2,247.80800780282482,343,False,
PPO,C1,3,3,267.0936242905885,327,False,
PPO,C1,3,4,267.474351237987,309,False,
PPO,C1,3,5,275.1225193167651,337,False,
PPO,C1,3,6,284.5047371920646,382,False,
PPO,C1,3,7,271.48082150817856,379,False,
PPO,C1,3,8,249.94618925532603,334,False,
PPO,C1,3,9,230.76294356985954,320,False,
PPO,C1,3,10,239.4546612836305,321,False,
PPO,C1,3,11,261.6263314304532,361,False,
PPO,C1,3,12,232.98691734982913,321,False,
PPO,C1,3,13,247.40671195393907,309,False,
PPO,C1,3,14,280.04803740298894,373,False,
PPO,C1,3,15,249.7408990635058,337,False,
PPO,C1,3,16,233.52609064899124,328,False,
PPO,C1,3,17,243.24920974632386,317,False,
PPO,C1,3,18,231.41455355996325,328,False,
PPO,C1,3,19,247.4435025209115,324,False,
PPO,C2,3,0,-8.177862768089682,252,False,
PPO,C2,3,1,32.18289313696181,249,False,
PPO,C2,3,2,16.76492321298278,253,False,
PPO,C2,3,3,24.992059029477204,237,False,
PPO,C2,3,4,269.0246550749977,324,False,
PPO,C2,3,5,53.72151967453664,255,False,
PPO,C2,3,6,53.1774839184593,283,False,
PPO,C2,3,7,41.9999248574637,260,False,
PPO,C2,3,8,19.263349206265545,255,False,
PPO,C2,3,9,28.296869294776684,277,False,
PPO,C2,3,10,20.651398133146273,256,False,
PPO,C2,3,11,10.395473628391642,254,False,
PPO,C2,3,12,11.333502153231493,259,False,
PPO,C2,3,13,31.639155484686455,244,False,
PPO,C2,3,14,52.73844342473217,273,False,
PPO,C2,3,15,35.09749866325632,266,False,
PPO,C2,3,16,1.4806667702769971,259,False,
PPO,C2,3,17,14.854284748330485,264,False,
PPO,C2,3,18,2.41078259215449,251,False,
PPO,C2,3,19,21.592809970868743,239,False,
PPO,C3,3,0,7.198870989458044,243,True,200.0
PPO,C3,3,1,19.337698150899925,240,True,200.0
PPO,C3,3,2,253.64553396057366,302,True,200.0
PPO,C3,3,3,19.66033349633085,235,True,200.0
PPO,C3,3,4,273.5429521525599,307,True,200.0
PPO,C3,3,5,282.37488263874786,324,True,200.0
PPO,C3,3,6,295.91686454225584,331,True,200.0
PPO,C3,3,7,51.0102102994108,246,True,200.0
PPO,C3,3,8,256.6303779481434,309,True,200.0
PPO,C3,3,9,235.61993257493077,296,True,200.0
PPO,C3,3,10,248.08807625768893,313,True,200.0
PPO,C3,3,11,25.771830212537225,243,True,200.0
PPO,C3,3,12,246.60470362502042,316,True,200.0
PPO,C3,3,13,12.052563762396517,232,True,200.0
PPO,C3,3,14,54.67430040940749,249,True,200.0
