algo,condition,seed,episode,rho,lam
PPO_DR,nominal,2.0,9.0,-0.08027631001748081,0.6844639462053117
PPO_DR,nominal,2.0,10.0,-0.15868735780668936,0.5199037612318973
PPO_DR,nominal,2.0,11.0,0.15820759553060085,1.7437803565383794
PPO_DR,nominal,2.0,12.0,0.1536269036706724,1.5787491422412203
PPO_DR,nominal,2.0,13.0,0.0061180229223783906,1.0251931084574226
PPO_DR,nominal,2.0,14.0,0.2974620437182338,2.878107938913259
PPO_DR,nominal,2.0,15.0,-0.055795733956115104,0.7280044187472491
PPO_DR,nominal,2.0,16.0,-0.08010791361492917,0.7238345495557219
PPO_DR,nominal,2.0,17.0,0.21210108804485012,2.6750335487197567
PPO_DR,nominal,2.0,18.0,-0.12515106208059787,0.47795108581164447
PPO_DR,nominal,2.0,19.0,-0.10665162600489866,0.27992457214740313
PPO_DR,nominal,3.0,0.0,-0.06655672015163343,0.4859159035652609
PPO_DR,nominal,3.0,1.0,-0.07433928752358993,0.6537866075818027
PPO_DR,nominal,3.0,2.0,-0.04216710092111689,0.6015759906863808
PPO_DR,nominal,3.0,3.0,0.24000951419329908,1.7798931043387909
PPO_DR,nominal,3.0,4.0,0.018496735613241493,1.093598009481907
PPO_DR,nominal,3.0,5.0,-0.09448132896412813,0.5692261379166395
PPO_DR,nominal,3.0,6.0,-0.047320231728982365,0.7679408739157845
PPO_DR,nominal,3.0,7.0,-0.09475432873720722,0.5825248551682828
PPO_DR,nominal,3.0,8.0,-0.057147997109654645,0.5560208313910284
PPO_DR,nominal,3.0,9.0,-0.07230008803780442,0.4284470614813922
PPO_DR,nominal,3.0,10.0,-0.17431762066052692,0.39355665241658366
PPO_DR,nominal,3.0,11.0,-0.16089032245518048,0.3806485862365656
PPO_DR,nominal,3.0,12.0,0.0028486119523613413,1.0248199026561724
PPO_DR,nominal,3.0,13.0,-0.13784321373458155,0.33142391005344296
PPO_DR,nominal,3.0,14.0,-0.23818907397157055,0.3650449037758255
PPO_DR,nominal,3.0,15.0,-0.05597311034851713,0.6512909266900032
PPO_DR,nominal,3.0,16.0,0.17258607676732338,2.5593801129139817
PPO_DR,nominal,3.0,17.0,-0.06538410360463699,0.45492325323698285
PPO_DR,nominal,3.0,18.0,-0.08727812759883542,0.4432457424965166
PPO_DR,nominal,3.0,19.0,-0.05307421046696223,0.5380685139737996
PPO_DR,nominal,4.0,0.0,-0.06909570537011324,0.4253358801950845
PPO_DR,nominal,4.0,1.0,0.0008283869876724017,1.0056107804721046
PPO_DR,nominal,4.0,2.0,0.060962177690565604,1.58598709614644
PPO_DR,nominal,4.0,3.0,-0.06105673540622951,0.43642804905789395
PPO_DR,nominal,4.0,4.0,-0.07269470391810294,0.3541736010987507
PPO_DR,nominal,4.0,5.0,-0.016577082692011014,0.8795870108537137
PPO_DR,nominal,4.0,6.0,-0.06346692300944713,0.7116139151429685
PPO_DR,nominal,4.0,7.0,-0.09380765601021161,0.3056834003419497
PPO_DR,nominal,4.0,8.0,-0.026413285627825217,0.8821127921055077
PPO_DR,nominal,4.0,9.0,-0.07276846505177754,0.4344567090294946
PPO_DR,nominal,4.0,10.0,-0.06969992146528509,0.3722983131086725
PPO_DR,nominal,4.0,11.0,-0.0738963031753854,0.3080401045270815
PPO_DR,nominal,4.0,12.0,-0.08487673888603876,0.3643438113765674
PPO_DR,nominal,4.0,13.0,-0.0701740399178796,0.47987797084924855
PPO_DR,nominal,4.0,14.0,-0.18040070541469555,0.4596907000921938
PPO_DR,nominal,4.0,15.0,-0.09802361221607314,0.2873359706249964
PPO_DR,nominal,4.0,16.0,-0.0858602265614233,0.5425108078829304
PPO_DR,nominal,4.0,17.0,-0.005449628356187323,0.9827700601820343
PPO_DR,nominal,4.0,18.0,0.015516188701308121,1.1365330589048306
PPO_DR,nominal,4.0,19.0,0.05669670064385503,1.358870940646749
PPO_DR,actuator,0.0,0.0,-0.21464677535735882,0.38961002162994207
PPO_DR,actuator,0.0,1.0,-0.30327377652687154,0.17494308568247136
PPO_DR,actuator,0.0,2.0,-0.1414612755875357,0.49919320450420207
PPO_DR,actuator,0.0,3.0,0.11894264642961248,3.574194649985761
PPO_DR,actuator,0.0,4.0,0.046931588037124994,3.63825503153143
PPO_DR,actuator,0.0,5.0,0.061120034215633515,1.7939559718872078
PPO_DR,actuator,0.0,6.0,-0.22200997807198802,0.2924840429803219
PPO_DR,actuator,0.0,7.0,-0.3674102732452464,0.11850138034320003
PPO_DR,actuator,0.0,8.0,-0.40554613291792285,0.1562456763989534
PPO_DR,actuator,0.0,9.0,0.09275488053950022,29.961412317083187
PPO_DR,actuator,0.0,10.0,-0.2550686781028163,0.260033395038506
PPO_DR,actuator,0.0,12.0,0.3367521876178575,7.37436363361255
PPO_DR,actuator,0.0,13.0,-0.43399705788157394,0.12060538158114943
PPO_DR,actuator,0.0,14.0,0.24918152670317917,4.742926478761465
PPO_DR,actuator,0.0,15.0,-0.14432811013183539,0.42222608239592035
PPO_DR,actuator,0.0,16.0,-0.14228299848043957,0.4104919827010507
PPO_DR,actuator,0.0,17.0,0.08792742001598532,2.95477621524207
PPO_DR,actuator,0.0,18.0,-0.11483691600576353,0.4492571689930575
PPO_DR,actuator,0.0,19.0,0.0736682838985798,6.026932538798483
PPO_DR,actuator,1.0,0.0,-0.25116540689450845,0.39565559482381985
PPO_DR,actuator,1.0,1.0,0.03634033314827982,1.378212710666197
PPO_DR,actuator,1.0,2.0,0.09041916770696676,3.6357714590971626
PPO_DR,actuator,1.0,3.0,-0.35829851165216947,0.225098019293781
PPO_DR,actuator,1.0,4.0,0.34183486867506563,6.154541585378522
PPO_DR,actuator,1.0,5.0,0.07459153262583756,3.0545997748654514
PPO_DR,actuator,1.0,6.0,0.039204408356760145,2.345018063995076
PPO_DR,actuator,1.0,7.0,0.017085994071568054,1.1408940345600302
PPO_DR,actuator,1.0,8.0,0.4261973356777806,8.769388843767691
PPO_DR,actuator,1.0,9.0,0.06694197974607853,13.461752703450324
PPO_DR,actuator,1.0,10.0,-0.4964201584336423,0.06655672951900782
PPO_DR,actuator,1.0,11.0,0.2208173142745839,3.237994270057961
PPO_DR,actuator,1.0,12.0,0.04544687516090433,1.2550845463876366
PPO_DR,actuator,1.0,13.0,0.439139337589285,9.504976309084011
PPO_DR,actuator,1.0,14.0,0.05667204222608504,12.985198135283715
PPO_DR,actuator,1.0,16.0,-0.1953078209832442,0.40313292619058877
PPO_DR,actuator,1.0,17.0,0.1109429936650796,3.2570071685447424
PPO_DR,actuator,1.0,18.0,0.056947832767402465,1.5975977729441513
PPO_DR,actuator,1.0,19.0,-0.031336342468221576,0.8887039862230054
PPO_DR,actuator,2.0,0.0,0.03247992329819684,2.465444267677043
PPO_DR,actuator,2.0,1.0,0.2625288468849783,9.13742233182625
PPO_DR,actuator,2.0,2.0,0.025740909390793827,4.425304651259491
PPO_DR,actuator,2.0,3.0,0.02911339973128416,4.082131740014323
PPO_DR,actuator,2.0,4.0,0.04262863189905371,8.540376689921457
PPO_DR,actuator,2.0,5.0,0.024118456683774287,1.4564172857810804
PPO_DR,actuator,2.0,7.0,-0.014509243759364623,0.8923379939157333
PPO_DR,actuator,2.0,8.0,0.053347948568298394,4.615509454928421
PPO_DR,actuator,2.0,10.0,-0.5461060570368381,0.05728446005801428
PPO_DR,actuator,2.0,11.0,0.033020431029690454,3.0106901943162114
PPO_DR,actuator,2.0,12.0,0.046859779854081615,2.7071280416307926
PPO_DR,actuator,2.0,13.0,0.012583529304566427,1.5543253946232716
PPO_DR,actuator,2.0,14.0,0.021779483099191987,3.2298261284016
PPO_DR,actuator,2.0,15.0,-0.3424650520339303,0.114109828106779
PPO_DR,actuator,2.0,16.0,0.053935017838437516,4.355702573662386
PPO_DR,actuator,2.0,17.0,0.02666169505944041,4.616871822262671
PPO_DR,actuator,2.0,18.0,-0.2840966540631777,0.17581990738724873
PPO_DR,actuator,2.0,19.0,-0.11087383452522791,0.5666306078585049
PPO_DR,actuator,3.0,0.0,0.09588710139726861,14.98709399584196
PPO_DR,actuator,3.0,1.0,-0.3001641601386775,0.27005680897447637
PPO_DR,actuator,3.0,2.0,-0.3000386403668847,0.2124201369644579
PPO_DR,actuator,3.0,3.0,0.07569435877487367,15.37707031996493
PPO_DR,actuator,3.0,4.0,-0.26854819170559974,0.20019173725424833
PPO_DR,actuator,3.0,5.0,-0.46080489592759905,0.10098498539533952
PPO_DR,actuator,3.0,6.0,-0.1615919146568069,0.35704217051239145
PPO_DR,actuator,3.0,7.0,-0.4665278204680297,0.08965876872335321
PPO_DR,actuator,3.0,8.0,-0.07240449881450244,0.5556884851284015
PPO_DR,actuator,3.0,9.0,0.03926681353141701,1.3995530537401564
PPO_DR,actuator,3.0,10.0,-0.10613180561102105,0.5735581206219588
PPO_DR,actuator,3.0,11.0,-0.2193574810631526,0.31635924092130496
PPO_DR,actuator,3.0,12.0,0.12940717412247715,3.2108176552035
PPO_DR,actuator,3.0,13.0,-0.195525727702464,0.28187993080556456
PPO_DR,actuator,3.0,14.0,0.09009321582683791,1.496956656114193
PPO_DR,actuator,3.0,15.0,-0.04516320786385487,0.7605783577054961
PPO_DR,actuator,3.0,16.0,0.21450531570704423,5.199692282415283
PPO_DR,actuator,3.0,17.0,-0.15461854873493594,0.40429116370092866
PPO_DR,actuator,3.0,18.0,-0.35735928497306046,0.20867472192661554
PPO_DR,actuator,3.0,19.0,-0.30136758772775873,0.2374042914812561
PPO_DR,actuator,4.0,0.0,0.0633149909454921,6.774626756966424
PPO_DR,actuator,4.0,1.0,0.09190044729638103,4.725638083789137
PPO_DR,actuator,4.0,2.0,0.03510302605384028,3.403114356122032
PPO_DR,actuator,4.0,3.0,0.0859841213828304,4.506659979906079
PPO_DR,actuator,4.0,4.0,-0.2892931937204008,0.2864226660639251
PPO_DR,actuator,4.0,5.0,0.014954142324132797,1.1119641758895666
PPO_DR,actuator,4.0,6.0,0.10424056502654556,2.683075880200864
PPO_DR,actuator,4.0,7.0,0.045055173556685334,5.180881793860856
PPO_DR,actuator,4.0,8.0,0.04600821142655548,3.1065410459438194
PPO_DR,actuator,4.0,9.0,0.030236657563517812,5.102197930124933
PPO_DR,actuator,4.0,10.0,-0.41086359501890374,0.10770242272429405
PPO_DR,actuator,4.0,11.0,0.15160817032098425,20.37484680832837
PPO_DR,actuator,4.0,12.0,0.05956853489300369,3.0796767020512243
PPO_DR,actuator,4.0,13.0,-0.3881865331667218,0.23963541926858076
PPO_DR,actuator,4.0,14.0,0.037829990404540374,3.6729252257510923
PPO_DR,actuator,4.0,15.0,0.016559574974234072,1.1880036398116134
PPO_DR,actuator,4.0,16.0,-0.15322013574024684,0.3823373593026966
PPO_DR,actuator,4.0,18.0,0.1658903229999289,8.441730549220473
PPO_DR,actuator,4.0,19.0,0.036141221056490654,7.534495691119343
PPO_DR,wind,0.0,0.0,-0.24681072427846332,0.5286363546553596
PPO_DR,wind,0.0,1.0,0.13269731304799434,2.2327471857028898
PPO_DR,wind,0.0,2.0,0.04248727851229849,1.7913807456290878
PPO_DR,wind,0.0,3.0,-0.3259920128964975,0.4231553831411944
PPO_DR,wind,0.0,4.0,-0.22384618277677748,0.3305269513416941
PPO_DR,wind,0.0,5.0,0.02029990875563371,1.1382468627294686
PPO_DR,wind,0.0,6.0,0.09135615249877672,1.9696269106577442
PPO_DR,wind,0.0,7.0,0.02357381260954964,1.1269164407536603
PPO_DR,wind,0.0,8.0,0.1911364200668229,2.9881350378508813
PPO_DR,wind,0.0,9.0,-0.13821742785200886,0.42103433194386614
PPO_DR,wind,0.0,10.0,0.17505949424986547,3.278159760690836
PPO_DR,wind,0.0,11.0,-0.08182165254905428,0.6923673362839297
PPO_DR,wind,0.0,12.0,0.07745384324481697,1.4981411729466632
PPO_DR,wind,0.0,13.0,-0.07773067957856022,0.7264942323936084
PPO_DR,wind,0.0,14.0,-0.11180721443360989,0.4930425870560446
PPO_DR,wind,0.0,15.0,0.09417639638199253,2.2433844389732207
PPO_DR,wind,0.0,16.0,-0.10902975343956087,0.497472000725843
PPO_DR,wind,0.0,17.0,-0.06958717907162863,0.6129500046041646
PPO_DR,wind,0.0,18.0,0.25982510213922044,4.1885028052681115
PPO_DR,wind,0.0,19.0,0.12306890964157308,1.4457484717352618
PPO_DR,wind,1.0,0.0,-0.05599773630592977,0.5615102596654299
PPO_DR,wind,1.0,1.0,-0.11985123829393718,0.30078905747667684
PPO_DR,wind,1.0,2.0,-0.14259515009167276,0.39764383780460427
PPO_DR,wind,1.0,3.0,-0.042919174744304886,0.799767792789505
PPO_DR,wind,1.0,4.0,0.237924815993633,2.4993617712148897
PPO_DR,wind,1.0,5.0,-0.18576803290054583,0.3207967625653479
PPO_DR,wind,1.0,6.0,-0.015333110392645916,0.9482076473489702
PPO_DR,wind,1.0,7.0,-0.057913776399934794,0.8434535542344125
PPO_DR,wind,1.0,8.0,-0.11352322869807452,0.6228117967061048
PPO_DR,wind,1.0,9.0,0.06617506709755774,1.3565946221210388
PPO_DR,wind,1.0,10.0,-0.05738679197117992,0.7946933476220983
PPO_DR,wind,1.0,11.0,-0.1056282348156067,0.4616214629006997
PPO_DR,wind,1.0,12.0,-0.05477734790918449,0.6780782877511431
PPO_DR,wind,1.0,13.0,0.19757156603401638,2.2991398422818885
PPO_DR,wind,1.0,14.0,-0.29808304495609794,0.26779348436707806
PPO_DR,wind,1.0,15.0,-0.12493419281666754,0.5299250174158886
PPO_DR,wind,1.0,16.0,-0.025017005291478236,0.857326505184934
PPO_DR,wind,1.0,17.0,-0.0019537064251829357,0.9857996805262018
PPO_DR,wind,1.0,18.0,-0.0015062107146737124,0.9919775855778028
PPO_DR,wind,1.0,19.0,-0.020465310425618246,0.8438205476531613
PPO_DR,wind,2.0,0.0,-0.25863424448296546,0.17957084000097653
PPO_DR,wind,2.0,1.0,-0.19691441988776287,0.3809466934239565
PPO_DR,wind,2.0,2.0,-0.022321800959403205,0.8473801908310459
PPO_DR,wind,2.0,3.0,0.13718286190124507,2.484037285986585
PPO_DR,wind,2.0,4.0,0.08280077370583769,1.3532649925517009
PPO_DR,wind,2.0,5.0,0.01479050230972688,1.1019570748982208
PPO_DR,wind,2.0,6.0,0.1075083522443318,1.4046125184805807
PPO_DR,wind,2.0,7.0,0.11906537706970655,2.354350732582896
PPO_DR,wind,2.0,8.0,0.272356738332519,7.756749829673623
PPO_DR,wind,2.0,9.0,0.21556923164802344,2.343700925112869
PPO_DR,wind,2.0,10.0,-0.1254169571165338,0.5428560574488989
PPO_DR,wind,2.0,11.0,0.2155223377980081,4.523153806022889
PPO_DR,wind,2.0,12.0,-0.022765245313240968,0.923004747111566
PPO_DR,wind,2.0,13.0,0.1167991801542492,2.47483699048711
PPO_DR,wind,2.0,14.0,-0.10626049169600328,0.4378660776208532
PPO_DR,wind,2.0,15.0,-0.1206163059656084,0.24890446696281865
PPO_DR,wind,2.0,16.0,0.05440886220325959,1.2827469034360228
PPO_DR,wind,2.0,17.0,-0.08007975259869068,0.5957283778076123
PPO_DR,wind,2.0,18.0,-0.055352806204081464,0.751369164990755
PPO_DR,wind,2.0,19.0,0.034091915120821964,1.2134706993605824
PPO_DR,wind,3.0,0.0,-0.1608441129638596,0.26062528734970686
PPO_DR,wind,3.0,1.0,-0.1324874293123114,0.34494465518723666
PPO_DR,wind,3.0,2.0,0.048908878615111166,1.7357097193924704
PPO_DR,wind,3.0,3.0,0.09526557742837827,2.0137794664390736
PPO_DR,wind,3.0,4.0,-0.13114217624831562,0.37746857783834137
PPO_DR,wind,3.0,5.0,-0.22840678803104697,0.22960076763953338
PPO_DR,wind,3.0,6.0,0.053734970885791024,1.828248584263779
PPO_DR,wind,3.0,7.0,-0.046155468936377196,0.6713835516363886
PPO_DR,wind,3.0,8.0,-0.04459830946566365,0.7107112163401197
PPO_DR,wind,3.0,9.0,0.051981838065730424,1.6787434020435574
PPO_DR,wind,3.0,10.0,0.1914208747516702,1.4275624562874754
PPO_DR,wind,3.0,11.0,-0.18198314779530714,0.31327782637094875
PPO_DR,wind,3.0,12.0,-0.06985325227229695,0.486354575796754
PPO_DR,wind,3.0,13.0,-0.013452118796600224,0.8810448797509797
PPO_DR,wind,3.0,14.0,-0.22765790935556238,0.4065086071568184
PPO_DR,wind,3.0,15.0,-0.0779866455568062,0.4968830878083459
PPO_DR,wind,3.0,16.0,0.08254508047561213,1.2868476619284974
PPO_DR,wind,3.0,17.0,0.029172277792882267,1.379648536929716
PPO_DR,wind,3.0,18.0,-0.2713155813532843,0.18963768147867802
PPO_DR,wind,3.0,19.0,-0.07643717380661075,0.7709275311799602
PPO_DR,wind,4.0,0.0,-0.013860321411537231,0.9441449808870767
PPO_DR,wind,4.0,1.0,-0.09109886953093652,0.6099109768906678
PPO_DR,wind,4.0,2.0,-0.08087248858280154,0.5335848679457112
PPO_DR,wind,4.0,3.0,0.0668094071881032,1.5343238786031048
PPO_DR,wind,4.0,4.0,-0.08425826895151668,0.7013488445677225
PPO_DR,wind,4.0,5.0,0.022358564951024874,1.0915406005626416
PPO_DR,wind,4.0,6.0,-0.050076621316429835,0.6007251205377094
PPO_DR,wind,4.0,7.0,0.05269887658635148,1.5424031514954553
PPO_DR,wind,4.0,8.0,-0.12486804412694813,0.3518044958819885
PPO_DR,wind,4.0,9.0,-0.1495325038953804,0.6961999479932146
PPO_DR,wind,4.0,10.0,-0.15796952269500078,0.4643703237236085
PPO_DR,wind,4.0,11.0,0.060868786508904614,1.2718307569001588
PPO_DR,wind,4.0,12.0,-0.13896320968438652,0.32058698840140265
PPO_DR,wind,4.0,13.0,-0.06640107878225152,0.6550156753450996
PPO_DR,wind,4.0,14.0,0.15426228603756195,2.8865321697196396
PPO_DR,wind,4.0,15.0,-0.08549772378490911,0.5576504563747076
PPO_DR,wind,4.0,16.0,-0.09120495520978063,0.523922713868457
PPO_DR,wind,4.0,17.0,-0.04746198266389543,0.8698227536119293
PPO_DR,wind,4.0,18.0,0.025497937457976034,1.197201999105666
PPO_DR,wind,4.0,19.0,-0.27539415747078394,0.37434384920661656
